task,target_day,business_day,ds,hour_business,period,y_true,actual_available_at,source_file
dayahead,2026-02-08,2026-02-08,2026-02-08 22:00:00,22,17_24,400.0,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 23:00:00,23,17_24,341.45,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 13:00:00,13,9_16,-42.0,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 19:00:00,19,17_24,480.0,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-09 00:00:00,24,17_24,288.0,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 12:00:00,12,9_16,-50.5,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 10:00:00,10,9_16,85.0,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 09:00:00,9,9_16,314.3,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 08:00:00,8,1_8,361.5,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 07:00:00,7,1_8,349.5,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 06:00:00,6,1_8,423.54,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 05:00:00,5,1_8,400.5,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 04:00:00,4,1_8,414.6,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 03:00:00,3,1_8,414.75,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 02:00:00,2,1_8,413.6,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 01:00:00,1,1_8,425.6,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-08,2026-02-08,2026-02-08 11:00:00,11,9_16,-33.875,2026-06-27T05:43:20.393338+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 15:00:00,15,9_16,100.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 16:00:00,16,9_16,240.48,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 17:00:00,17,17_24,357.5,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 18:00:00,18,17_24,365.65,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 19:00:00,19,17_24,360.375,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-10 00:00:00,24,17_24,219.36,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 21:00:00,21,17_24,385.4,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 22:00:00,22,17_24,338.6,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 23:00:00,23,17_24,292.9,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 14:00:00,14,9_16,31.5,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 20:00:00,20,17_24,379.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 13:00:00,13,9_16,0.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 12:00:00,12,9_16,-2.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 11:00:00,11,9_16,0.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 02:00:00,2,1_8,200.2,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 03:00:00,3,1_8,165.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 04:00:00,4,1_8,179.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 05:00:00,5,1_8,155.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 01:00:00,1,1_8,177.5,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 07:00:00,7,1_8,150.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 08:00:00,8,1_8,165.5,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 09:00:00,9,9_16,105.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 10:00:00,10,9_16,50.0,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-09,2026-02-09,2026-02-09 06:00:00,6,1_8,153.5,2026-06-27T06:04:05.773305+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 15:00:00,15,9_16,220.5,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-11 00:00:00,24,17_24,364.5,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 23:00:00,23,17_24,390.0,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 22:00:00,22,17_24,402.5,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 21:00:00,21,17_24,428.5,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 20:00:00,20,17_24,440.5,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 19:00:00,19,17_24,443.025,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 18:00:00,18,17_24,439.0,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 17:00:00,17,17_24,412.45,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 16:00:00,16,9_16,350.75,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 14:00:00,14,9_16,130.82,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 13:00:00,13,9_16,122.5,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 01:00:00,1,1_8,200.0,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 12:00:00,12,9_16,180.5,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 02:00:00,2,1_8,208.08,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 03:00:00,3,1_8,253.5,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 05:00:00,5,1_8,282.0,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 06:00:00,6,1_8,288.5,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 04:00:00,4,1_8,256.0,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 08:00:00,8,1_8,378.45,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 09:00:00,9,9_16,385.3,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 10:00:00,10,9_16,388.125,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 11:00:00,11,9_16,336.44,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-10,2026-02-10,2026-02-10 07:00:00,7,1_8,283.75,2026-06-27T06:30:13.956327+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 18:00:00,18,17_24,424.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 15:00:00,15,9_16,-49.75,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 16:00:00,16,9_16,7.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 17:00:00,17,17_24,382.75,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 19:00:00,19,17_24,420.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 14:00:00,14,9_16,-50.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 21:00:00,21,17_24,380.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 22:00:00,22,17_24,364.5,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 23:00:00,23,17_24,300.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-12 00:00:00,24,17_24,203.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 20:00:00,20,17_24,386.5,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 13:00:00,13,9_16,-50.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 12:00:00,12,9_16,-50.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 11:00:00,11,9_16,-5.5,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 10:00:00,10,9_16,33.575,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 09:00:00,9,9_16,287.605,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 08:00:00,8,1_8,393.855,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 07:00:00,7,1_8,408.5,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 06:00:00,6,1_8,401.17,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 05:00:00,5,1_8,413.92,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 04:00:00,4,1_8,399.25,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 03:00:00,3,1_8,423.74,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 02:00:00,2,1_8,401.3,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-11,2026-02-11,2026-02-11 01:00:00,1,1_8,420.0,2026-06-27T06:58:05.868353+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 15:00:00,15,9_16,-70.0,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 16:00:00,16,9_16,-10.5,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 17:00:00,17,17_24,277.038,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 18:00:00,18,17_24,423.875,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 19:00:00,19,17_24,423.925,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-13 00:00:00,24,17_24,440.0,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 21:00:00,21,17_24,387.5,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 22:00:00,22,17_24,479.5,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 23:00:00,23,17_24,458.0,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 14:00:00,14,9_16,-70.0,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 20:00:00,20,17_24,510.0,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 13:00:00,13,9_16,-70.0,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 12:00:00,12,9_16,-62.625,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 11:00:00,11,9_16,-70.0,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 02:00:00,2,1_8,167.25,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 03:00:00,3,1_8,182.05,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 04:00:00,4,1_8,199.0,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 05:00:00,5,1_8,185.05,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 01:00:00,1,1_8,188.55,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 07:00:00,7,1_8,201.213,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 08:00:00,8,1_8,220.25,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 09:00:00,9,9_16,14.675,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 10:00:00,10,9_16,-56.6,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-12,2026-02-12,2026-02-12 06:00:00,6,1_8,200.5,2026-06-27T07:23:25.744838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 15:00:00,15,9_16,-70.5,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-14 00:00:00,24,17_24,200.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 23:00:00,23,17_24,335.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 22:00:00,22,17_24,275.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 21:00:00,21,17_24,330.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 20:00:00,20,17_24,350.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 19:00:00,19,17_24,362.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 18:00:00,18,17_24,380.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 17:00:00,17,17_24,226.25,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 16:00:00,16,9_16,-70.5,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 14:00:00,14,9_16,-70.5,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 13:00:00,13,9_16,-70.5,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 12:00:00,12,9_16,-70.5,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 02:00:00,2,1_8,334.39,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 03:00:00,3,1_8,404.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 04:00:00,4,1_8,378.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 05:00:00,5,1_8,430.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 06:00:00,6,1_8,400.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 01:00:00,1,1_8,349.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 08:00:00,8,1_8,338.698,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 09:00:00,9,9_16,148.375,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 10:00:00,10,9_16,-69.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 11:00:00,11,9_16,-70.5,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-13,2026-02-13,2026-02-13 07:00:00,7,1_8,386.0,2026-06-27T07:48:53.555686+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 15:00:00,15,9_16,-75.875,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 16:00:00,16,9_16,-75.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 17:00:00,17,17_24,100.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 18:00:00,18,17_24,353.875,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 19:00:00,19,17_24,340.738,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 21:00:00,21,17_24,295.125,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 22:00:00,22,17_24,265.55,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 23:00:00,23,17_24,160.5,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-15 00:00:00,24,17_24,150.5,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 14:00:00,14,9_16,-75.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 20:00:00,20,17_24,330.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 13:00:00,13,9_16,-75.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 12:00:00,12,9_16,-75.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 11:00:00,11,9_16,-78.875,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 10:00:00,10,9_16,-75.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 09:00:00,9,9_16,-69.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 08:00:00,8,1_8,101.1,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 07:00:00,7,1_8,33.83,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 06:00:00,6,1_8,100.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 05:00:00,5,1_8,100.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 04:00:00,4,1_8,100.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 03:00:00,3,1_8,100.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 02:00:00,2,1_8,100.0,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-14,2026-02-14,2026-02-14 01:00:00,1,1_8,119.95,2026-06-27T08:12:50.449944+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 15:00:00,15,9_16,-79.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 16:00:00,16,9_16,-75.0,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 17:00:00,17,17_24,101.918,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 18:00:00,18,17_24,368.975,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 19:00:00,19,17_24,385.875,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-16 00:00:00,24,17_24,404.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 21:00:00,21,17_24,430.0,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 22:00:00,22,17_24,443.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 23:00:00,23,17_24,414.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 14:00:00,14,9_16,-79.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
