task,model_name,target_day,business_day,ds,hour_business,period,y_pred,y_true,age_days,day_gate
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 16:00:00,16,9_16,262.78436279296875,337.587,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 20:00:00,20,17_24,409.5872802734375,379.195,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 15:00:00,15,9_16,156.97080993652344,335.111,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 09:00:00,9,9_16,293.55279541015625,332.343,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 01:00:00,1,1_8,201.7511,310.877,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 12:00:00,12,9_16,48.59339141845703,328.916,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 10:00:00,10,9_16,170.45657348632812,338.452,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 08:00:00,8,1_8,298.0738220214844,322.753,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 07:00:00,7,1_8,308.2330017089844,288.443,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 06:00:00,6,1_8,220.42672729492188,291.345,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 05:00:00,5,1_8,213.79771423339844,290.403,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-11 00:00:00,24,17_24,380.8654174804688,363.112,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 14:00:00,14,9_16,101.54953002929688,357.882,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 13:00:00,13,9_16,44.481964111328125,361.628,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 11:00:00,11,9_16,62.87335968017578,310.249,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 02:00:00,2,1_8,207.5509185791016,304.586,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 03:00:00,3,1_8,223.39124,310.798,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 15:00:00,15,9_16,190.42065,335.111,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-11 00:00:00,24,17_24,405.95718,363.112,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 23:00:00,23,17_24,452.57086,399.99,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 22:00:00,22,17_24,504.20825,456.048,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 21:00:00,21,17_24,512.67993,412.253,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 20:00:00,20,17_24,522.56995,379.195,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 19:00:00,19,17_24,538.6693,376.847,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 18:00:00,18,17_24,538.1696,369.373,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 17:00:00,17,17_24,461.03528,366.053,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 16:00:00,16,9_16,300.24606,337.587,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 02:00:00,2,1_8,204.5954,304.586,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 14:00:00,14,9_16,125.18505,357.882,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 12:00:00,12,9_16,154.51086,328.916,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 11:00:00,11,9_16,236.76668,310.249,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 10:00:00,10,9_16,278.06677,338.452,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 09:00:00,9,9_16,336.8166,332.343,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 08:00:00,8,1_8,359.94913,322.753,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 07:00:00,7,1_8,297.99847,288.443,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 06:00:00,6,1_8,282.95197,291.345,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 05:00:00,5,1_8,255.60208,290.403,15,0.506896551724138
realtime,timesfm,2026-02-10,2026-02-10,2026-02-10 04:00:00,4,1_8,238.7499,295.511,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 03:00:00,3,1_8,202.9378356933593,310.798,15,0.506896551724138
realtime,timemixer,2026-02-10,2026-02-10,2026-02-10 01:00:00,1,1_8,254.63479614257807,310.877,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 01:00:00,1,1_8,170.40245,310.877,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 02:00:00,2,1_8,170.07797496153245,304.586,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 21:00:00,21,17_24,417.14792,412.253,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 20:00:00,20,17_24,436.09045,379.195,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 19:00:00,19,17_24,468.42447,376.847,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 18:00:00,18,17_24,480.2868,369.373,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 17:00:00,17,17_24,417.91196,366.053,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 16:00:00,16,9_16,289.16553,337.587,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 14:00:00,14,9_16,132.11751,357.882,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 12:00:00,12,9_16,138.7505,328.916,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 15:00:00,15,9_16,197.0887,335.111,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 10:00:00,10,9_16,231.4539,338.452,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 09:00:00,9,9_16,273.91733,332.343,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 08:00:00,8,1_8,326.81235,322.753,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-11 00:00:00,24,17_24,358.7216878990979,363.112,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 02:00:00,2,1_8,180.89421,304.586,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 03:00:00,3,1_8,251.72905,310.798,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 23:00:00,23,17_24,376.58826,399.99,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 05:00:00,5,1_8,262.44342,290.403,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 06:00:00,6,1_8,291.5638,291.345,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 07:00:00,7,1_8,320.45352,288.443,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-11 00:00:00,24,17_24,367.1218,363.112,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 04:00:00,4,1_8,239.12437,295.511,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 13:00:00,13,9_16,104.223885,361.628,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 11:00:00,11,9_16,190.98232,310.249,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 01:00:00,1,1_8,162.87075505564908,310.877,15,0.506896551724138
realtime,rt916,2026-02-10,2026-02-10,2026-02-10 22:00:00,22,17_24,400.68372,456.048,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 21:00:00,21,17_24,430.1052669317766,412.253,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 20:00:00,20,17_24,444.5216197299388,379.195,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 19:00:00,19,17_24,448.03290530135416,376.847,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 18:00:00,18,17_24,437.59561718124894,369.373,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 17:00:00,17,17_24,406.980483094408,366.053,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 16:00:00,16,9_16,393.40531404684486,337.587,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 15:00:00,15,9_16,237.11285616621475,335.111,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 14:00:00,14,9_16,160.16589972070395,357.882,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 13:00:00,13,9_16,98.44551140010358,361.628,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 23:00:00,23,17_24,388.8829780345218,399.99,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 22:00:00,22,17_24,405.1810803517107,456.048,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 10:00:00,10,9_16,399.249191596168,338.452,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 09:00:00,9,9_16,422.4722139434231,332.343,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 08:00:00,8,1_8,377.1223045421079,322.753,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 07:00:00,7,1_8,275.3630577358892,288.443,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 06:00:00,6,1_8,273.095017963144,291.345,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 05:00:00,5,1_8,253.12538026305785,290.403,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 04:00:00,4,1_8,210.11233116232904,295.511,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 03:00:00,3,1_8,237.9788247552498,310.798,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 12:00:00,12,9_16,172.8182018708083,328.916,15,0.506896551724138
realtime,sgdfnet,2026-02-10,2026-02-10,2026-02-10 11:00:00,11,9_16,334.16086249099254,310.249,15,0.506896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 01:00:00,1,1_8,368.09467,447.197,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 22:00:00,22,17_24,338.02593994140625,372.627,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 21:00:00,21,17_24,373.1724243164063,376.743,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 20:00:00,20,17_24,362.2565612792969,371.03,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 14:00:00,14,9_16,-97.26529693603516,-80.0,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 18:00:00,18,17_24,409.6844787597656,361.029,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 17:00:00,17,17_24,397.0827941894531,165.555,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 16:00:00,16,9_16,-33.10969543457031,-80.0,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 15:00:00,15,9_16,-146.92022705078125,-80.0,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 23:00:00,23,17_24,315.2852783203125,341.731,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 19:00:00,19,17_24,384.0054931640625,376.86,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 10:00:00,10,9_16,-59.348670959472656,-80.0,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 13:00:00,13,9_16,-83.19820404052734,-78.913,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 12:00:00,12,9_16,-71.78192901611328,-79.007,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 11:00:00,11,9_16,-81.06267547607422,-79.066,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 08:00:00,8,1_8,392.2254028320313,437.587,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 07:00:00,7,1_8,439.8864440917969,393.287,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 06:00:00,6,1_8,417.2437133789063,398.553,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 05:00:00,5,1_8,395.86273193359375,411.158,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 04:00:00,4,1_8,372.5025634765625,417.724,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 03:00:00,3,1_8,375.5411987304688,439.527,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 09:00:00,9,9_16,118.00298309326172,277.376,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-12 00:00:00,24,17_24,301.5530700683594,236.702,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 20:00:00,20,17_24,452.5603,371.03,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 04:00:00,4,1_8,360.44116,417.724,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 02:00:00,2,1_8,349.99127,412.086,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 16:00:00,16,9_16,87.015686,-80.0,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 17:00:00,17,17_24,418.4593,165.555,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 18:00:00,18,17_24,515.4027,361.029,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 19:00:00,19,17_24,490.16666,376.86,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-12 00:00:00,24,17_24,300.94516,236.702,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 21:00:00,21,17_24,419.6109,376.743,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 22:00:00,22,17_24,390.63226,372.627,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 23:00:00,23,17_24,340.41193,341.731,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 14:00:00,14,9_16,-80.0,-80.0,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 15:00:00,15,9_16,-40.156708,-80.0,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 10:00:00,10,9_16,42.091064,-80.0,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 13:00:00,13,9_16,-80.0,-78.913,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 12:00:00,12,9_16,-80.0,-79.007,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 11:00:00,11,9_16,-42.32405,-79.066,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 02:00:00,2,1_8,373.247802734375,412.086,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 09:00:00,9,9_16,195.64781,277.376,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 08:00:00,8,1_8,378.96542,437.587,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 07:00:00,7,1_8,385.30078,393.287,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 06:00:00,6,1_8,376.9078,398.553,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 05:00:00,5,1_8,364.8894,411.158,14,0.5206896551724138
realtime,timesfm,2026-02-11,2026-02-11,2026-02-11 03:00:00,3,1_8,350.18576,439.527,14,0.5206896551724138
realtime,timemixer,2026-02-11,2026-02-11,2026-02-11 01:00:00,1,1_8,378.8310241699219,447.197,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-12 00:00:00,24,17_24,167.15062577334885,236.702,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 01:00:00,1,1_8,416.0759435425935,447.197,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 21:00:00,21,17_24,351.0258,376.743,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 20:00:00,20,17_24,386.4595,371.03,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 19:00:00,19,17_24,428.17773,376.86,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 18:00:00,18,17_24,423.23962,361.029,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 17:00:00,17,17_24,338.05115,165.555,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 16:00:00,16,9_16,192.43338,-80.0,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 14:00:00,14,9_16,0.3867005,-80.0,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 12:00:00,12,9_16,-25.54842,-79.007,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 22:00:00,22,17_24,316.916,372.627,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 11:00:00,11,9_16,6.419724,-79.066,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 15:00:00,15,9_16,72.053444,-80.0,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 04:00:00,4,1_8,358.43765,417.724,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 08:00:00,8,1_8,326.53632,437.587,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 01:00:00,1,1_8,452.4929,447.197,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 02:00:00,2,1_8,399.0188,412.086,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 03:00:00,3,1_8,393.45218,439.527,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 10:00:00,10,9_16,39.23303,-80.0,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 05:00:00,5,1_8,342.71292,411.158,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 06:00:00,6,1_8,347.54187,398.553,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 07:00:00,7,1_8,367.24695,393.287,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 09:00:00,9,9_16,143.10959,277.376,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 13:00:00,13,9_16,-41.337776,-78.913,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-11 23:00:00,23,17_24,265.18185,341.731,14,0.5206896551724138
realtime,rt916,2026-02-11,2026-02-11,2026-02-12 00:00:00,24,17_24,230.88591,236.702,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 21:00:00,21,17_24,360.6459242263124,376.743,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 20:00:00,20,17_24,375.07348809363657,371.03,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 19:00:00,19,17_24,420.8981636788466,376.86,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 18:00:00,18,17_24,418.1108468299384,361.029,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 17:00:00,17,17_24,368.2885891097961,165.555,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 16:00:00,16,9_16,38.69098130357817,-80.0,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 11:00:00,11,9_16,-24.54628520720684,-79.066,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 14:00:00,14,9_16,-47.20409049019853,-80.0,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 13:00:00,13,9_16,-49.61074741180011,-78.913,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 12:00:00,12,9_16,-49.156455263027766,-79.007,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 15:00:00,15,9_16,-21.115711527968685,-80.0,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 10:00:00,10,9_16,22.449385672896504,-80.0,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 22:00:00,22,17_24,338.6339407740751,372.627,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 02:00:00,2,1_8,395.46774837696296,412.086,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 03:00:00,3,1_8,416.04101814041024,439.527,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 04:00:00,4,1_8,390.681239322446,417.724,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 23:00:00,23,17_24,268.5307146357074,341.731,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 06:00:00,6,1_8,397.5453620252808,398.553,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 07:00:00,7,1_8,408.3125414252554,393.287,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 08:00:00,8,1_8,385.7992403043479,437.587,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 09:00:00,9,9_16,291.4190231823302,277.376,14,0.5206896551724138
realtime,sgdfnet,2026-02-11,2026-02-11,2026-02-11 05:00:00,5,1_8,402.41921050499445,411.158,14,0.5206896551724138
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 01:00:00,1,1_8,198.2567,160.769,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 16:00:00,16,9_16,-96.09902954101562,-80.0,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 17:00:00,17,17_24,408.9857177734375,112.584,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 18:00:00,18,17_24,448.9227600097656,345.62,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 23:00:00,23,17_24,401.3575744628906,366.665,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 20:00:00,20,17_24,440.8123474121094,369.852,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 21:00:00,21,17_24,433.7150573730469,367.872,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 22:00:00,22,17_24,425.8165893554688,361.318,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 15:00:00,15,9_16,-116.43986511230467,-80.0,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 04:00:00,4,1_8,283.130615234375,-17.135,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 14:00:00,14,9_16,-101.89859008789062,-80.0,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 09:00:00,9,9_16,0.02825927734375,-80.0,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 12:00:00,12,9_16,-78.33277130126953,-80.0,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 11:00:00,11,9_16,-74.29582977294922,-80.0,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 10:00:00,10,9_16,-75.33082580566406,-80.0,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 08:00:00,8,1_8,301.83984375,87.933,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 07:00:00,7,1_8,399.02349853515625,-80.0,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 06:00:00,6,1_8,355.9716796875,9.998,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 05:00:00,5,1_8,313.7663879394531,241.586,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-13 00:00:00,24,17_24,353.41928,381.955,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 19:00:00,19,17_24,462.27978515625,397.304,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 01:00:00,1,1_8,253.25836181640625,160.769,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 08:00:00,8,1_8,201.72699,87.933,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 03:00:00,3,1_8,192.51982,300.427,13,0.5344827586206896
realtime,timemixer,2026-02-12,2026-02-12,2026-02-12 03:00:00,3,1_8,275.2491455078125,300.427,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 13:00:00,13,9_16,-80.0,-80.0,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 22:00:00,22,17_24,407.1225,361.318,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 21:00:00,21,17_24,411.34677,367.872,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 20:00:00,20,17_24,418.92398,369.852,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 19:00:00,19,17_24,431.8083,397.304,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 18:00:00,18,17_24,431.13995,345.62,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 23:00:00,23,17_24,381.16003,366.665,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 17:00:00,17,17_24,326.5831,112.584,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 16:00:00,16,9_16,34.84639,-80.0,13,0.5344827586206896
realtime,timesfm,2026-02-12,2026-02-12,2026-02-12 15:00:00,15,9_16,-80.0,-80.0,13,0.5344827586206896
