task,model_name,target_day,business_day,ds,hour_business,period,y_pred,y_true,age_days,day_gate
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 23:00:00,23,17_24,389.04538,341.383,25,0.3689655172413793
realtime,timemixer,2026-01-30,2026-01-30,2026-01-30 23:00:00,23,17_24,382.9463806152344,341.383,25,0.3689655172413793
realtime,timemixer,2026-01-30,2026-01-30,2026-01-30 01:00:00,1,1_8,359.91290283203125,338.337,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 02:00:00,2,1_8,288.00323,340.402,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 03:00:00,3,1_8,297.44742,344.076,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 04:00:00,4,1_8,297.44135,340.974,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 05:00:00,5,1_8,300.6895,336.943,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 06:00:00,6,1_8,304.22015,332.74,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 07:00:00,7,1_8,308.23267,331.233,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 08:00:00,8,1_8,385.82166,335.575,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 09:00:00,9,9_16,548.48193,349.791,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 10:00:00,10,9_16,525.6892,332.772,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 11:00:00,11,9_16,494.87912,17.177,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 12:00:00,12,9_16,427.5432,-74.77,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-31 00:00:00,24,17_24,377.91638,334.715,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 14:00:00,14,9_16,363.1698,140.158,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 15:00:00,15,9_16,407.71564,342.394,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 16:00:00,16,9_16,473.0587,355.427,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 17:00:00,17,17_24,439.86383,365.734,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 18:00:00,18,17_24,456.1444,373.575,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 19:00:00,19,17_24,435.91245,366.11,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 20:00:00,20,17_24,426.1303,361.049,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 21:00:00,21,17_24,420.28326,356.611,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 22:00:00,22,17_24,413.1026,357.841,25,0.3689655172413793
realtime,timesfm,2026-01-30,2026-01-30,2026-01-30 13:00:00,13,9_16,328.21234,-80.0,25,0.3689655172413793
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 10:00:00,10,9_16,369.1789343862629,356.588,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 07:00:00,7,1_8,289.7507,294.907,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 06:00:00,6,1_8,283.89804,314.049,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 05:00:00,5,1_8,288.45834,320.572,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 23:00:00,23,17_24,381.5500132491057,331.08,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 03:00:00,3,1_8,332.1512,327.755,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 02:00:00,2,1_8,310.16306,323.691,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 01:00:00,1,1_8,340.89313,328.152,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 04:00:00,4,1_8,299.4858,322.014,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 08:00:00,8,1_8,329.3032,327.533,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 13:00:00,13,9_16,188.60716,327.792,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 21:00:00,21,17_24,382.15796,347.644,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 11:00:00,11,9_16,242.81853,354.713,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 09:00:00,9,9_16,362.65033,357.006,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 14:00:00,14,9_16,218.20265,340.368,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 15:00:00,15,9_16,251.97542,335.554,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 16:00:00,16,9_16,292.6886,343.596,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 17:00:00,17,17_24,322.0145,353.649,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 18:00:00,18,17_24,385.76068,358.488,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 19:00:00,19,17_24,400.39218,353.737,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 20:00:00,20,17_24,385.40448,350.507,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 10:00:00,10,9_16,279.1692,356.588,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 22:00:00,22,17_24,378.6183,343.571,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 19:00:00,19,17_24,412.2423017541312,353.737,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-02-01 00:00:00,24,17_24,375.9995,328.082,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 22:00:00,22,17_24,398.3107638435297,343.571,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 02:00:00,2,1_8,376.3358691510857,323.691,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 03:00:00,3,1_8,349.9158803878778,327.755,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 04:00:00,4,1_8,346.47462297569376,322.014,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 05:00:00,5,1_8,349.8496769880236,320.572,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 06:00:00,6,1_8,324.5296892871545,314.049,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 07:00:00,7,1_8,353.1432695475718,294.907,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 08:00:00,8,1_8,362.0533766228648,327.533,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 09:00:00,9,9_16,425.7445612855425,357.006,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 12:00:00,12,9_16,207.44186,348.906,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 01:00:00,1,1_8,380.968381197931,328.152,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 11:00:00,11,9_16,349.7996834313243,354.713,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 13:00:00,13,9_16,146.4961419469121,327.792,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 14:00:00,14,9_16,216.17563699089163,340.368,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 15:00:00,15,9_16,236.6401748591046,335.554,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 16:00:00,16,9_16,300.3663419240003,343.596,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 17:00:00,17,17_24,400.5859293437766,353.649,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 18:00:00,18,17_24,415.4979955520169,358.488,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 20:00:00,20,17_24,404.3315145563274,350.507,24,0.38275862068965516
realtime,rt916,2026-01-31,2026-01-31,2026-01-31 23:00:00,23,17_24,375.8108,331.08,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 21:00:00,21,17_24,409.3977795037831,347.644,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-01-31 12:00:00,12,9_16,250.32010318694643,348.906,24,0.38275862068965516
realtime,sgdfnet,2026-01-31,2026-01-31,2026-02-01 00:00:00,24,17_24,372.4855258296678,328.082,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 01:00:00,1,1_8,392.74628,328.152,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 23:00:00,23,17_24,350.46014404296875,331.08,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 03:00:00,3,1_8,390.6018676757813,327.755,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 04:00:00,4,1_8,378.5621337890625,322.014,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 05:00:00,5,1_8,369.20947265625,320.572,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 06:00:00,6,1_8,381.5254821777344,314.049,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 07:00:00,7,1_8,392.0014343261719,294.907,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 08:00:00,8,1_8,401.47064208984375,327.533,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 09:00:00,9,9_16,337.971435546875,357.006,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 10:00:00,10,9_16,225.18487548828125,356.588,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 11:00:00,11,9_16,201.1376342773437,354.713,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 02:00:00,2,1_8,382.80810546875,323.691,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 13:00:00,13,9_16,148.1879119873047,327.792,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 18:00:00,18,17_24,374.072998046875,358.488,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 14:00:00,14,9_16,186.29800415039065,340.368,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 21:00:00,21,17_24,357.599609375,347.644,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 20:00:00,20,17_24,393.893798828125,350.507,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 19:00:00,19,17_24,374.2686767578125,353.737,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 22:00:00,22,17_24,361.7462768554688,343.571,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 17:00:00,17,17_24,350.04278564453125,353.649,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 16:00:00,16,9_16,315.0419921875,343.596,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 15:00:00,15,9_16,211.5355529785156,335.554,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 12:00:00,12,9_16,144.57913208007812,348.906,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-02-01 00:00:00,24,17_24,332.43048095703125,328.082,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 23:00:00,23,17_24,411.5719,331.08,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 02:00:00,2,1_8,377.546,323.691,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 11:00:00,11,9_16,348.2741,354.713,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 03:00:00,3,1_8,387.35342,327.755,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 04:00:00,4,1_8,378.02795,322.014,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 05:00:00,5,1_8,374.228,320.572,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 06:00:00,6,1_8,366.6315,314.049,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 07:00:00,7,1_8,345.43454,294.907,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 09:00:00,9,9_16,450.59402,357.006,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 10:00:00,10,9_16,389.99197,356.588,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 12:00:00,12,9_16,283.86234,348.906,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 13:00:00,13,9_16,227.65857,327.792,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 08:00:00,8,1_8,398.98483,327.533,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 15:00:00,15,9_16,317.2852,335.554,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 16:00:00,16,9_16,380.90018,343.596,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 17:00:00,17,17_24,406.5902,353.649,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 18:00:00,18,17_24,437.99692,358.488,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-02-01 00:00:00,24,17_24,397.4438,328.082,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 19:00:00,19,17_24,427.48724,353.737,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 20:00:00,20,17_24,426.93036,350.507,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 21:00:00,21,17_24,426.6908,347.644,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 22:00:00,22,17_24,423.87604,343.571,24,0.38275862068965516
realtime,timemixer,2026-01-31,2026-01-31,2026-01-31 01:00:00,1,1_8,354.4965515136719,328.152,24,0.38275862068965516
realtime,timesfm,2026-01-31,2026-01-31,2026-01-31 14:00:00,14,9_16,280.27982,340.368,24,0.38275862068965516
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 08:00:00,8,1_8,330.05334,356.643,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 07:00:00,7,1_8,327.72867,196.874,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 06:00:00,6,1_8,308.8863,307.932,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 01:00:00,1,1_8,357.56393,376.978,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 04:00:00,4,1_8,328.1105,347.423,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 03:00:00,3,1_8,361.4751,364.613,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 02:00:00,2,1_8,327.25418,353.014,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 09:00:00,9,9_16,245.25446,400.267,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 05:00:00,5,1_8,314.3116,340.032,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 10:00:00,10,9_16,171.29008,432.641,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 21:00:00,21,17_24,380.4071,445.232,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 12:00:00,12,9_16,124.13733,469.704,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 13:00:00,13,9_16,121.4291,435.397,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 14:00:00,14,9_16,166.94026,382.755,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 15:00:00,15,9_16,211.6239,350.422,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 16:00:00,16,9_16,276.19705,376.177,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 17:00:00,17,17_24,322.00247,429.143,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 18:00:00,18,17_24,399.55487,437.715,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 19:00:00,19,17_24,412.55045,441.233,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 20:00:00,20,17_24,392.7672,437.852,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 22:00:00,22,17_24,373.01138,444.737,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 11:00:00,11,9_16,145.1882,456.179,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-01 23:00:00,23,17_24,351.12082,430.964,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 13:00:00,13,9_16,-45.39386166336693,435.397,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 22:00:00,22,17_24,405.63696186111326,444.737,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 23:00:00,23,17_24,372.8004154770554,430.964,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 11:00:00,11,9_16,-19.529157555434345,456.179,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 02:00:00,2,1_8,360.7177125894573,353.014,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 03:00:00,3,1_8,373.110489207483,364.613,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 04:00:00,4,1_8,353.45841200970904,347.423,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 05:00:00,5,1_8,350.34052641436455,340.032,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 06:00:00,6,1_8,315.88494222127383,307.932,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 07:00:00,7,1_8,284.1338770590352,196.874,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 08:00:00,8,1_8,323.8254145042574,356.643,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 09:00:00,9,9_16,335.7584076781916,400.267,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 10:00:00,10,9_16,156.2830630028858,432.641,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 16:00:00,16,9_16,188.33918276990337,376.177,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 12:00:00,12,9_16,-28.79283364555888,469.704,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 14:00:00,14,9_16,-4.100770617106441,382.755,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 15:00:00,15,9_16,44.11562105349015,350.422,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 17:00:00,17,17_24,384.99840713926005,429.143,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 18:00:00,18,17_24,366.577843879568,437.715,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 19:00:00,19,17_24,375.7113523617818,441.233,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 20:00:00,20,17_24,384.205814852224,437.852,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 21:00:00,21,17_24,415.469722412832,445.232,23,0.39655172413793105
realtime,rt916,2026-02-01,2026-02-01,2026-02-02 00:00:00,24,17_24,332.38947,425.109,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-02 00:00:00,24,17_24,357.070371061172,425.109,23,0.39655172413793105
realtime,sgdfnet,2026-02-01,2026-02-01,2026-02-01 01:00:00,1,1_8,375.7166249865265,376.978,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-02 00:00:00,24,17_24,390.2037048339844,425.109,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 02:00:00,2,1_8,318.99414,353.014,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 03:00:00,3,1_8,397.876953125,364.613,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 04:00:00,4,1_8,378.3739013671875,347.423,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 05:00:00,5,1_8,370.6288757324219,340.032,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 06:00:00,6,1_8,373.5153503417969,307.932,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 07:00:00,7,1_8,371.085205078125,196.874,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 09:00:00,9,9_16,48.21232604980469,400.267,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 10:00:00,10,9_16,-15.203842163085938,432.641,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 11:00:00,11,9_16,-37.152435302734375,456.179,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 08:00:00,8,1_8,354.9384155273437,356.643,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 13:00:00,13,9_16,-37.61943054199219,435.397,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 14:00:00,14,9_16,-32.14044952392578,382.755,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 15:00:00,15,9_16,-19.290786743164062,350.422,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 22:00:00,22,17_24,442.5850830078125,444.737,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 21:00:00,21,17_24,426.5851745605469,445.232,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 20:00:00,20,17_24,443.6792602539063,437.852,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 23:00:00,23,17_24,408.1646118164063,430.964,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 18:00:00,18,17_24,432.5984191894531,437.715,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 17:00:00,17,17_24,372.360107421875,429.143,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 16:00:00,16,9_16,119.367919921875,376.177,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 01:00:00,1,1_8,403.9322204589844,376.978,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 19:00:00,19,17_24,459.0600280761719,441.233,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 01:00:00,1,1_8,343.6931,376.978,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 12:00:00,12,9_16,-62.48168563842773,469.704,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 03:00:00,3,1_8,321.30032,364.613,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 04:00:00,4,1_8,303.41245,347.423,23,0.39655172413793105
realtime,timemixer,2026-02-01,2026-02-01,2026-02-01 02:00:00,2,1_8,403.51361083984375,353.014,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 05:00:00,5,1_8,296.73178,340.032,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 06:00:00,6,1_8,282.61328,307.932,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 07:00:00,7,1_8,266.11475,196.874,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 08:00:00,8,1_8,290.21533,356.643,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 09:00:00,9,9_16,217.28526,400.267,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 11:00:00,11,9_16,28.135345,456.179,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 12:00:00,12,9_16,-26.126724,469.704,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 13:00:00,13,9_16,-79.71983,435.397,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 14:00:00,14,9_16,-20.595688,382.755,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 10:00:00,10,9_16,93.28207,432.641,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 23:00:00,23,17_24,355.99402,430.964,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 16:00:00,16,9_16,179.76863,376.177,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 17:00:00,17,17_24,321.46954,429.143,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 18:00:00,18,17_24,401.01956,437.715,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 19:00:00,19,17_24,400.33716,441.233,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 20:00:00,20,17_24,404.3186,437.852,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 21:00:00,21,17_24,401.54797,445.232,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 22:00:00,22,17_24,386.84598,444.737,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-01 15:00:00,15,9_16,57.682465,350.422,23,0.39655172413793105
realtime,timesfm,2026-02-01,2026-02-01,2026-02-02 00:00:00,24,17_24,315.37943,425.109,23,0.39655172413793105
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 08:00:00,8,1_8,262.09186,391.734,22,0.4103448275862069
realtime,rt916,2026-02-02,2026-02-02,2026-02-02 07:00:00,7,1_8,297.7266,343.835,22,0.4103448275862069
