task,target_day,business_day,ds,hour_business,period,y_true,actual_available_at,source_file
realtime,2026-02-08,2026-02-08,2026-02-09 00:00:00,24,17_24,179.661,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 12:00:00,12,9_16,-80.0,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 10:00:00,10,9_16,-80.0,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 09:00:00,9,9_16,147.389,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 08:00:00,8,1_8,380.299,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 07:00:00,7,1_8,351.596,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 06:00:00,6,1_8,375.349,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 05:00:00,5,1_8,389.006,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 04:00:00,4,1_8,405.165,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 03:00:00,3,1_8,422.227,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 02:00:00,2,1_8,413.101,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 01:00:00,1,1_8,441.664,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-08,2026-02-08,2026-02-08 11:00:00,11,9_16,-80.0,2026-06-27T05:43:20.444788+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 15:00:00,15,9_16,-80.0,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 16:00:00,16,9_16,-80.0,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 17:00:00,17,17_24,319.345,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 18:00:00,18,17_24,225.839,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 19:00:00,19,17_24,324.929,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-10 00:00:00,24,17_24,296.693,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 21:00:00,21,17_24,333.974,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 22:00:00,22,17_24,348.382,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 23:00:00,23,17_24,300.297,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 14:00:00,14,9_16,-76.885,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 20:00:00,20,17_24,330.077,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 13:00:00,13,9_16,-66.425,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 12:00:00,12,9_16,-66.315,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 11:00:00,11,9_16,-70.395,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 02:00:00,2,1_8,-80.0,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 03:00:00,3,1_8,-80.0,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 04:00:00,4,1_8,-80.0,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 05:00:00,5,1_8,-80.0,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 01:00:00,1,1_8,-59.776,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 07:00:00,7,1_8,-80.0,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 08:00:00,8,1_8,60.058,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 09:00:00,9,9_16,-71.802,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 10:00:00,10,9_16,-80.0,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-09,2026-02-09,2026-02-09 06:00:00,6,1_8,-80.0,2026-06-27T06:04:05.817258+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 15:00:00,15,9_16,335.111,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-11 00:00:00,24,17_24,363.112,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 23:00:00,23,17_24,399.99,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 22:00:00,22,17_24,456.048,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 21:00:00,21,17_24,412.253,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 20:00:00,20,17_24,379.195,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 19:00:00,19,17_24,376.847,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 18:00:00,18,17_24,369.373,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 17:00:00,17,17_24,366.053,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 16:00:00,16,9_16,337.587,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 14:00:00,14,9_16,357.882,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 13:00:00,13,9_16,361.628,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 01:00:00,1,1_8,310.877,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 12:00:00,12,9_16,328.916,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 02:00:00,2,1_8,304.586,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 03:00:00,3,1_8,310.798,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 05:00:00,5,1_8,290.403,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 06:00:00,6,1_8,291.345,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 04:00:00,4,1_8,295.511,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 08:00:00,8,1_8,322.753,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 09:00:00,9,9_16,332.343,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 10:00:00,10,9_16,338.452,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 11:00:00,11,9_16,310.249,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-10,2026-02-10,2026-02-10 07:00:00,7,1_8,288.443,2026-06-27T06:30:14.010646+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 18:00:00,18,17_24,361.029,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 15:00:00,15,9_16,-80.0,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 16:00:00,16,9_16,-80.0,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 17:00:00,17,17_24,165.555,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 19:00:00,19,17_24,376.86,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 14:00:00,14,9_16,-80.0,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 21:00:00,21,17_24,376.743,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 22:00:00,22,17_24,372.627,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 23:00:00,23,17_24,341.731,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-12 00:00:00,24,17_24,236.702,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 20:00:00,20,17_24,371.03,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 13:00:00,13,9_16,-78.913,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 12:00:00,12,9_16,-79.007,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 11:00:00,11,9_16,-79.066,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 10:00:00,10,9_16,-80.0,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 09:00:00,9,9_16,277.376,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 08:00:00,8,1_8,437.587,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 07:00:00,7,1_8,393.287,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 06:00:00,6,1_8,398.553,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 05:00:00,5,1_8,411.158,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 04:00:00,4,1_8,417.724,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 03:00:00,3,1_8,439.527,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 02:00:00,2,1_8,412.086,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-11,2026-02-11,2026-02-11 01:00:00,1,1_8,447.197,2026-06-27T06:58:05.919156+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 15:00:00,15,9_16,-80.0,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 16:00:00,16,9_16,-80.0,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 17:00:00,17,17_24,112.584,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 18:00:00,18,17_24,345.62,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 19:00:00,19,17_24,397.304,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-13 00:00:00,24,17_24,381.955,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 21:00:00,21,17_24,367.872,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 22:00:00,22,17_24,361.318,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 23:00:00,23,17_24,366.665,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 14:00:00,14,9_16,-80.0,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 20:00:00,20,17_24,369.852,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 13:00:00,13,9_16,-80.0,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 12:00:00,12,9_16,-80.0,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 11:00:00,11,9_16,-80.0,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 02:00:00,2,1_8,10.237,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 03:00:00,3,1_8,300.427,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 04:00:00,4,1_8,-17.135,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 05:00:00,5,1_8,241.586,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 01:00:00,1,1_8,160.769,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 07:00:00,7,1_8,-80.0,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 08:00:00,8,1_8,87.933,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 09:00:00,9,9_16,-80.0,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 10:00:00,10,9_16,-80.0,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-12,2026-02-12,2026-02-12 06:00:00,6,1_8,9.998,2026-06-27T07:23:25.799586+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 15:00:00,15,9_16,-80.0,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-14 00:00:00,24,17_24,10.832,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 23:00:00,23,17_24,267.26,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 22:00:00,22,17_24,290.779,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 21:00:00,21,17_24,302.133,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 20:00:00,20,17_24,300.753,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 19:00:00,19,17_24,312.262,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 18:00:00,18,17_24,360.848,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 17:00:00,17,17_24,259.29,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 16:00:00,16,9_16,-80.0,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 14:00:00,14,9_16,-80.0,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 13:00:00,13,9_16,-80.0,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 12:00:00,12,9_16,-80.0,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 02:00:00,2,1_8,366.429,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 03:00:00,3,1_8,393.586,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 04:00:00,4,1_8,382.468,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 05:00:00,5,1_8,385.01,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 06:00:00,6,1_8,396.033,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 01:00:00,1,1_8,371.765,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 08:00:00,8,1_8,436.582,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 09:00:00,9,9_16,153.241,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 10:00:00,10,9_16,-80.0,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 11:00:00,11,9_16,-80.0,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-13,2026-02-13,2026-02-13 07:00:00,7,1_8,377.515,2026-06-27T07:48:53.603935+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 15:00:00,15,9_16,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 16:00:00,16,9_16,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 17:00:00,17,17_24,115.385,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 18:00:00,18,17_24,266.24,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 19:00:00,19,17_24,285.728,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 21:00:00,21,17_24,255.6,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 22:00:00,22,17_24,292.287,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 23:00:00,23,17_24,319.402,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-15 00:00:00,24,17_24,327.72,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 14:00:00,14,9_16,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 20:00:00,20,17_24,270.439,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 13:00:00,13,9_16,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 12:00:00,12,9_16,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 11:00:00,11,9_16,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 10:00:00,10,9_16,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 09:00:00,9,9_16,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 08:00:00,8,1_8,-41.127,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 07:00:00,7,1_8,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 06:00:00,6,1_8,-76.35,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 05:00:00,5,1_8,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 04:00:00,4,1_8,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 03:00:00,3,1_8,79.345,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 02:00:00,2,1_8,-80.0,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-14,2026-02-14,2026-02-14 01:00:00,1,1_8,-59.673,2026-06-27T08:12:50.500173+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 15:00:00,15,9_16,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 16:00:00,16,9_16,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 17:00:00,17,17_24,250.949,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 18:00:00,18,17_24,393.649,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 19:00:00,19,17_24,387.693,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-16 00:00:00,24,17_24,412.251,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 21:00:00,21,17_24,389.241,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 22:00:00,22,17_24,405.109,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 23:00:00,23,17_24,410.802,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 14:00:00,14,9_16,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 20:00:00,20,17_24,384.488,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 12:00:00,12,9_16,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 09:00:00,9,9_16,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 11:00:00,11,9_16,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 10:00:00,10,9_16,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 08:00:00,8,1_8,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
